source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,434,single_type,"Which of the following sequence correctly represents the decreasing acidic nature of oxides?

**Options:**
-",c,Li2O>BeO>C O2>N2O3>B2O3,C O2>N2O3>B2O3>LiO>BeO,N2O3>C O2>B2O3>BeO>Li2O,C O2>BeO>Li2O>B2O3>N2O3,"More is electronegativity difference, more is ionic character. On passing from left to right in a period, acidic character of the normal oxides of the element goes on increasing with increases in electronegativity",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,435,single_type,"In which o the following compounds, the bonds have the largest percentage of ionic character:

**Options:**
-",b,H2O,HF,IBr,N2O4,Due to larger difference in electronegativity. *436*,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,436,single_type,"Which ion has a higher polarizing power?

**Options:**
-",b,Mg2+¿ ¿,Al3+¿ ¿,Ca2+¿ ¿,Na+¿ ¿,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,437,single_type,"The first ionisation potential is maximum for

**Options:**
-",b,B,N,O,Be,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,438,single_type,"The highest first ionisation potential is of

**Options:**
-",d,Carbon,Boron,Oxygen,Nitrogen,"Small cation has more polarizing power . *437* **(b)** Ionisation potential generally increases in a period from left to right but 1 *E*<sup>1</sup> *of N*2is greater than that of *O*2. It is due to the more stable (half-filled orbitals) configurations of N. Ionisation potential is the amount of energy required to take out most loosely bonded electron from isolated gaseous atom. Its value increases in a period. Element having stable configuration have exceptionally high ionisation potential N has highest ionisation potential among C, B, O and N (*∵N has* 2 *p* 3 stable configuration).",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,439,single_type,"The ionic radii (Å) of C isoelectronic ion N

**Options:**
-",b,2.6,1.71,1.4,0.95,"C* 4−¿ *,N* 3−¿∧*O* ¿are isoelectronic species. The ionic radius of isoelectronic species decreases with increase the nuclear charge. Hence, the order of ionic radius is Species $$C^{4-ii} > N^{3-ii}$$ > $O^{2-ii}$ Ionic radii(Å) 2.60 1.71 1.40",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,440,single_type,"In a multi-electron atom, the energy of a 2 p-orbital is :

**Options:**
-",,Less than that of 2 s-orbital,More than that of 2 s-orbital,,Double that of 2 s-orbital,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,441,single_type,"The bond angle in PH3 is:

**Options:**
-",a,Much lesser than NH3,Equal to that in NH3,Much greater than in NH3,Slightly more than in NH3,"Energy level order 2 *p*>2 *s*. Bond angles decreases on moving down the group for similar compounds, *i . e .,NH*3>*P H*3> *As H*3>*Sb H*<sup>3</sup> . *442* # **(d)** The resultant dipole in regular tetrahedron is zero. *443* # **(b)** Intermolecular *H*-bonding gives rise to an increase in *b . p .*",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,442,single_type,"The dipole moment of CHCl3 is 1.05 debye while that of CCl4 is zero, because CCl4 is:

**Options:**
-",d,Linear,Symmetrical,Planar,Regular tetrahedral,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,443,single_type,"The high boiling point of water is due to:

**Options:**
-",b,Weak dissociation of water molecules,Hydrogen bonding among water molecules,Its high specific heat,Its high dielectric constant,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,444,single_type,"The number of unpaired electrons in O2 molecule is:

**Options:**
-",c,Zero,,2,3,"M.O. configuration of *O*2 is $$\sigma 1s^2, \sigma^i 1s^2, \sigma 2s^2, \sigma^i 2s^2, \sigma 2p^2,$$ $\sigma 2n^2, \sigma^2, \sigma^2, \sigma^i, \sigma^2, \sigma^1, \sigma^2, \sigma^2, \sigma^2$ *π* 2 *p<sup>x</sup> , π* 2 *p<sup>y</sup> , π* 2 *p<sup>x</sup> , π* 2 *p<sup>y</sup>* *446* # **(b)** *HCl* and *AlCl*3 are covalent but give ions in solution. *447* ### **(d)** Characteristics of bond order concept. *448* ## **(b)** Cations are always shorter than their parent atom, anion are always larger. *449* ### **(a)** *O*2 −¿ ¿ has one unpaired electron. *450* #### **(b)** The bond formation process is exothermic and thus resultant acquires lower energy level. *451* #### **(b)** *H*2*O* is *s p* 3 -hybridized; *BeF*<sup>2</sup> is *sp*-hybridized. *452*",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,445,single_type,"Variable valency in general, is exhibited by

**Options:**
-",a,Transition elements,Gaseous elements,Non-metals,s-block elements,"As the nuclear charge per electron is maximum in *P* 5+¿ ¿ . Therefore, its size is smallest *453* #### **(b)** The physical and chemical properties of elements are periodic functions of their electronics configuration. This is the correct statement. *454* # **(b)** *Br*<sup>2</sup> is the only non-metal which is liquid at room temperature. Hg is metal which is liquid at room temperature. *NH*<sup>3</sup> is gas at room temperature. *455* # **(a)** *CH*<sup>3</sup> +¿ ¿ possesses *s p* 2 -hybridization. *457* #### **(a)** Larger anion is more polarized. *458* # **(b)** The ionic radius in general increase moving top to bottom and further decreases moving left to right. So, the correct order is : *Na*+¿>*Li*+¿>*Mg*<sup>2</sup>+¿>*Be*2+¿ ¿ ¿ 0.95Å 0.68 Å 0.65 Å *459* # **(d)** Electron affinity increases across the period *461* # **(b)** F has 7 electrons in its valence shell. Thus, to attain stability, it should have lost one electron. *464* #### **(a)** Ionisation potential is the energy required by an atom to lose electron and their ionisation potential is high. *465* #### **(a)** *Mg*<sup>2</sup>+¿ ¿ is a smaller cation in these. Smaller is cation more is hydration energy. *466* # **(b)** *N H*<sup>3</sup> *,*[ *PtC l* 4 ] 2−¿ *, PC l* ¿ and *BCl* 3 have *s p* 3 *,ds p* 2 *s p* 3 *d* and *s p* 2 hybridization respectively. Note that hybridization of P in *PCl*<sup>5</sup> is wrongly reported in problem. *467* #### **(d)** In alkali metals reactivity increases down the group as electropositivity increases, but for halogens $F_2$ is more reactive as moving down molecular stability increases.",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,446,single_type,"Which statement is true?

**Options:**
-",b,Absolutely pure water does not contain any ion.,Some covalent compounds may also give ions in aqueous solution.,In aqueous solution only electrovalent compounds give ions.,Very sparingly soluble substances do not dissociate in aqueous solution,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,447,single_type,"The bond strength increases:

**Options:**
-",d,With increasing bond order,With increasing extent of overlapping of orbitals,With decreasing difference between energies of overlapping orbitals,All of the above,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,448,single_type,"If the ionic radii of K and F should be respectively:

**Options:**
-",,1.34 and 1.34 Å,2.31 and 0.64 Å,0.64 and 2.31 Å,2.31 and 1.34 Å,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,449,single_type,"Which species is paramagnetic?

**Options:**
-",a,O2,CH3,CO,NO+¿ ¿,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,450,single_type,"Chemical bond formation takes place when:

**Options:**
-",b,Energy is absorbed,Forces of attraction overcome forces of repulsion,Forces of repulsion overcome forces of attraction,Forces of attraction are equal to forces of repulsion,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,451,single_type,"H2O has a net dipole moment, while BeF2

**Options:**
-",b,H2O molecule as linear while BeF2,BeF2,Fluorine is more electronegative than oxygen,Be is more electronegative than oxygen,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,452,single_type,"Which has the smallest size?

**Options:**
-",d,,M g,A l,P,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,453,single_type,"Observe the following statement The physical and chemical properties of elements are periodic functions of their electronic configuration. The correct answer is

**Options:**
-",b,"I, II and III are correct",Only I is correct,Only I and II is correct,Only II and III are correct,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,454,single_type,"The only non-metal which is liquid at ordinary temperature is

**Options:**
-",b,Hg,Br2,N H3,None of these,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,455,single_type,"Which has triangular planar shape?

**Options:**
-",a,CH3,ClO2,H3O,,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,456,single_type,"With respect to chlorine, hydrogen will be *",,Electropositive,Electronegative,Neutral,None of these,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,457,single_type,"In the case of alkali metals, the covalent character decreases in the order: *

**Options:**
-",a,Li* +¿>*B e* 2+¿>*N a* ¿,N a* +¿>*Li* +¿>*M g* ¿,Li* 2+¿>*N a* +¿>*M g* ¿,M g* 2+¿>*B e* 2+¿>*Li* +¿>*N a*+¿ ¿ ¿ ¿,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,459,single_type,Which element has maximum electron affinity? *,d,Na,Mg,Al,S,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,460,single_type,Ionisation potential is lowest for *,,Alkali metals,Inert gas,Halogens,Alkaline earth metals,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,461,single_type,"It is thought that atoms combine with each other such that the outermost orbit acquires a stable configuration of 8 electrons. If stability were attained with 6 electrons rather than with 8, what would be the formula of the stable fluoride ions? *

**Options:**
-",b,F* 3+¿ ¿,F* +¿ ¿,F* −¿ ¿,F* 2−¿ ¿,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,462,single_type,"The outermost configuration of the least reactive element is *

**Options:**
-",d,n s* 2 *p* 3,n s* 2 *p* 4,n s* 2 *p* 5,n s* 2 *p* 6,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,463,single_type,Elements of the same vertical group of the Periodic Table have *,d,Same atomic number,Same atomic size,Same number of atoms,Same number of electrons in outermost shell,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,464,single_type,Ionisation potential for a noble gas is *,,Maximum in a period,Minimum in a period,Either minimum or maximum,Constant,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,465,single_type,Which of the following possess maximum hydration energy? *,a,MgSO*<sup>4</sup>,RaSO*<sup>4</sup>,SrSO*<sup>4</sup>,BaSO*<sup>4</sup>,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,466,single_type,"The correct order of hybridization of the central atom in the following species *NH*<sup>3</sup> *,*[ *PtC l* 4 ] 2−¿ *, PC l* ¿ and *BCl*<sup>3</sup> is: *

**Options:**
-",b,"ds p* 2 *,ds p* 3 *,s p* 2 *,s p* 3","s p* 3 *,ds p* 2 *,ds p* 3 *,s p* 2","ds p* 2 *,s p* 3 *,ds p* 3","ds p* 2 *,s p* 3 *,s p* 2 *,ds p* 3 Following statements regarding the periodic trends of chemical reactivity to the alkali metals and the halogens are given. Which of these statements gives the correct picture?",,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,467,single_type,The reactivity decreases in the alkali metals but increases in the halogens with increase in atomic number down the group. *,d,,In both the alkali metals and the halogens the chemical reactivity decreases with increase in atomic number down the group,Chemical reactivity increases with increase in atomic number down the group in both the alkali metals and halogens.,In alkali metals the reactivity increases but in the halogens it decreases with increase in atomic number down the group.,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,468,single_type,"The correct order of ionisation energy of C, N, O, F is

**Options:**
-",d,F<O<N<C,F<N<C<O,C<N<O<F,C<O<N<F,"As the nuclear charge per electron is maximum in *P* 5+¿ ¿ . Therefore, its size is smallest *453* #### **(b)** The physical and chemical properties of elements are periodic functions of their electronics configuration. This is the correct statement. *454* # **(b)** *Br*<sup>2</sup> is the only non-metal which is liquid at room temperature. Hg is metal which is liquid at room temperature. *NH*<sup>3</sup> is gas at room temperature. *455* # **(a)** *CH*<sup>3</sup> +¿ ¿ possesses *s p* 2 -hybridization. *457* #### **(a)** Larger anion is more polarized. *458* # **(b)** The ionic radius in general increase moving top to bottom and further decreases moving left to right. So, the correct order is : *Na*+¿>*Li*+¿>*Mg*<sup>2</sup>+¿>*Be*2+¿ ¿ ¿ 0.95Å 0.68 Å 0.65 Å *459* # **(d)** Electron affinity increases across the period *461* # **(b)** F has 7 electrons in its valence shell. Thus, to attain stability, it should have lost one electron. *464* #### **(a)** Ionisation potential is the energy required by an atom to lose electron and their ionisation potential is high. *465* #### **(a)** *Mg*<sup>2</sup>+¿ ¿ is a smaller cation in these. Smaller is cation more is hydration energy. *466* # **(b)** *N H*<sup>3</sup> *,*[ *PtC l* 4 ] 2−¿ *, PC l* ¿ and *BCl* 3 have *s p* 3 *,ds p* 2 *s p* 3 *d* and *s p* 2 hybridization respectively. Note that hybridization of P in *PCl*<sup>5</sup> is wrongly reported in problem. *467* #### **(d)** In alkali metals reactivity increases down the group as electropositivity increases, but for halogens $F_2$ is more reactive as moving down molecular stability increases. Ionisation energy generally increases from left to right in a period but ionisation energy of nitrogen is greater than oxygen due to stable $p^3$ configuration. Hence, the order is as",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,469,single_type,"Which has minimum ionic radius?

**Options:**
-",c,"1.71, 1.40, 1.36","1.71, 1.36, 1.40","1.36, 1.40, 1.71","1.36, 1.71, 1.40",Cations are smaller in size than their parent atoms.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,471,single_type,"**Options:**
-",c,Cs < Li < K,Cs < Li > B,Li > K > Cs,B > Li < K,or The ionisation potential decreases down the group (due to increases in size of atom) and increases in a period from left to right. $\therefore$ Out of the given choices Li > K > Cs is correct.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,472,single_type,"**Options:**
-",d,,N a,N a,O,"$O^{2-i,F^{-i,N\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M\sigma^{i,M^{i,M^{i,M^{i,M\sigma^{i,M\sigma^{i,M^{i,M^{i,M^{i,M^{i,M^{i,M^{i,M^{i,M$ higher the nuclear charge, smaller the size of isoelectronic species.",,,,,,,,,,
